timestamp,price
1672358400,1199.99
1672444800,1196.13
1672531200,1200.34
1672617600,1214.0
1672704000,1214.55
1672790400,1256.9
1672876800,1251.24
1672963200,1269.14
1673049600,1264.07
1673136000,1290.16
1673222400,1320.39
1673308800,1335.62
1673395200,1389.39
1673481600,1415.92
1673568000,1451.2
1673654400,1549.9
1673740800,1552.52
1673827200,1576.94
1673913600,1565.57
1674000000,1511.43
1674086400,1551.09
1674172800,1658.52
1674259200,1626.66
1674345600,1627.44
1674432000,1626.29
1674518400,1555.97
1674604800,1611.94
1674691200,1601.09
1674777600,1597.62
1674864000,1572.1
1674950400,1644.72
1675036800,1566.2
1675123200,1585.33
1675209600,1641.68
1675296000,1643.12
1675382400,1663.52
1675468800,1666.38
1675555200,1629.02
1675641600,1614.29
1675728000,1671.03
1675814400,1650.43
1675900800,1545.35
1675987200,1513.06
1676073600,1538.51
1676160000,1514.83
1676246400,1505.24
1676332800,1555.71
1676419200,1674.92
1676505600,1637.84
1676592000,1693.87
1676678400,1691.62
1676764800,1679.75
1676851200,1703.27
1676937600,1659.76
1677024000,1643.14
1677110400,1650.53
1677196800,1607.8
1677283200,1594.58
1677369600,1641.36
1677456000,1633.45
1677542400,1605.23
1677628800,1665.22
1677715200,1647.86
1677801600,1569.45
1677888000,1566.73
1677974400,1564.58
1678060800,1565.84
1678147200,1561.96
1678233600,1532.38
1678320000,1437.32
1678406400,1426.44
1678492800,1471.97
1678579200,1580.33
1678665600,1673.45
1678752000,1699.4
1678838400,1649.96
1678924800,1673.73
1679011200,1789.27
1679097600,1758.84
1679184000,1780.68
1679270400,1732.78
1679356800,1801.23
1679443200,1734.33
1679529600,1813.79
1679616000,1749.57
1679702400,1741.88
1679788800,1773.88
1679875200,1715.22
1679961600,1772.99
1680048000,1793.07
1680134400,1793.61
1680220800,1821.52
1680307200,1820.79
1680393600,1794.51
1680480000,1810.51
1680566400,1870.37
1680652800,1908.69
1680739200,1872.41
1680825600,1863.72
1680912000,1848.82
1680998400,1858.92
1681084800,1910.2
1681171200,1889.86
1681257600,1917.39
1681344000,2012.01
1681430400,2099.99
1681516800,2090.6
1681603200,2118.67
1681689600,2074.0
1681776000,2103.5
1681862400,1933.73
1681948800,1942.98
1682035200,1848.78
1682121600,1874.16
1682208000,1862.0
1682294400,1841.84
1682380800,1866.1
1682467200,1866.01
1682553600,1908.68
1682640000,1890.94
1682726400,1907.8
1682812800,1870.09
1682899200,1830.73
1682985600,1870.08
1683072000,1905.12
1683158400,1877.07
1683244800,1993.3
1683331200,1896.33
1683417600,1870.4
1683504000,1847.56
1683590400,1846.52
1683676800,1840.84
1683763200,1794.3
1683849600,1807.45
1683936000,1795.11
1684022400,1799.21
1684108800,1816.2
1684195200,1824.21
1684281600,1822.12
1684368000,1800.56
1684454400,1812.32
1684540800,1819.42
1684627200,1804.91
1684713600,1817.35
1684800000,1854.05
1684886400,1799.89
1684972800,1805.6
1685059200,1827.79
1685145600,1829.89
1685232000,1908.64
1685318400,1892.6
1685404800,1900.59
1685491200,1873.63
1685577600,1861.78
1685664000,1906.68
1685750400,1892.06
1685836800,1890.01
1685923200,1810.5
1686009600,1884.64
1686096000,1832.13
1686182400,1845.64
1686268800,1840.37
1686355200,1751.53
1686441600,1752.76
1686528000,1742.57
1686614400,1740.12
1686700800,1650.95
1686787200,1666.96
1686873600,1717.92
1686960000,1727.76
1687046400,1720.95
1687132800,1737.11
1687219200,1791.99
1687305600,1889.11
1687392000,1872.01
1687478400,1892.63
1687564800,1874.96
1687651200,1898.8
1687737600,1858.97
1687824000,1889.58
1687910400,1828.02
1687996800,1851.99
1688083200,1933.79
1688169600,1924.5
1688256000,1937.48
1688342400,1955.54
1688428800,1936.2
1688515200,1910.36
1688601600,1846.17
1688688000,1870.91
1688774400,1865.24
1688860800,1862.8
1688947200,1880.4
1689033600,1878.3
1689120000,1871.82
1689206400,2004.49
1689292800,1937.83
1689379200,1931.41
1689465600,1922.11
1689552000,1911.2
1689638400,1897.21
1689724800,1888.63
1689811200,1891.59
1689897600,1891.73
1689984000,1866.52
1690070400,1888.73
1690156800,1850.0
1690243200,1857.66
1690329600,1872.0
1690416000,1861.28
1690502400,1874.19
1690588800,1880.46
1690675200,1861.79
1690761600,1856.14
1690848000,1873.47
1690934400,1839.9
1691020800,1835.81
1691107200,1830.23
1691193600,1836.48
1691280000,1830.28
1691366400,1829.1
1691452800,1856.3
1691539200,1855.35
1691625600,1852.47
1691712000,1848.84
1691798400,1849.93
1691884800,1840.73
1691971200,1845.5
1692057600,1828.98
1692144000,1807.81
1692230400,1681.49
1692316800,1661.59
1692403200,1669.67
1692489600,1685.24
1692576000,1667.55
1692662400,1634.99
1692748800,1679.61
1692835200,1661.16
1692921600,1653.8
1693008000,1647.04
1693094400,1658.33
1693180800,1653.08
1693267200,1729.42
1693353600,1705.23
1693440000,1645.76
1693526400,1629.12
1693612800,1637.03
1693699200,1635.84
1693785600,1630.51
1693872000,1634.45
1693958400,1633.15
1694044800,1648.11
1694131200,1636.44
1694217600,1635.54
1694304000,1617.42
1694390400,1551.85
1694476800,1592.97
1694563200,1607.62
1694649600,1626.47
1694736000,1641.29
1694822400,1634.4
1694908800,1622.48
1694995200,1636.66
1695081600,1643.12
1695168000,1622.26
1695254400,1583.94
1695340800,1593.08
1695427200,1593.86
1695513600,1580.71
1695600000,1588.33
1695686400,1594.01
1695772800,1598.64
1695859200,1652.99
1695945600,1667.45
1696032000,1670.89
1696118400,1733.79
1696204800,1662.4
1696291200,1656.88
1696377600,1646.58
1696464000,1611.79
1696550400,1645.03
1696636800,1633.57
1696723200,1632.84
1696809600,1580.13
1696896000,1567.63
1696982400,1566.87
1697068800,1539.61
1697155200,1552.16
1697241600,1554.94
1697328000,1557.77
1697414400,1599.42
1697500800,1565.01
1697587200,1563.44
1697673600,1566.57
1697760000,1603.89
1697846400,1628.94
1697932800,1663.7
1698019200,1765.46
1698105600,1784.98
1698192000,1787.15
1698278400,1803.38
1698364800,1779.4
1698451200,1776.2
1698537600,1795.14
1698624000,1809.04
1698710400,1814.67
1698796800,1846.99
1698883200,1800.8
1698969600,1832.71
1699056000,1855.54
1699142400,1891.71
1699228800,1900.95
1699315200,1885.27
1699401600,1888.12
1699488000,2121.32
1699574400,2077.72
1699660800,2053.17
1699747200,2044.68
1699833600,2053.65
1699920000,1979.39
1700006400,2058.48
1700092800,1961.77
1700179200,1960.82
1700265600,1962.6
1700352000,2011.47
1700438400,2021.4
1700524800,1933.01
1700611200,2063.21
1700697600,2062.2
1700784000,2080.84
1700870400,2083.09
1700956800,2062.33
1701043200,2027.5
1701129600,2048.14
1701216000,2028.81
1701302400,2051.96
1701388800,2087.24
1701475200,2164.74
1701561600,2192.95
